발생지시도,발생지시군구,법규위반,경도,위도
서울,동대문구,보행자 보호의무 위반,127.0465774,37.57509301
서울,광진구,안전운전 의무 불이행,127.0638025,37.53231667
서울,광진구,안전운전 의무 불이행,127.1089348,37.5460789
서울,마포구,안전운전 의무 불이행,126.8958559,37.55978005
서울,마포구,안전운전 의무 불이행,126.8963851,37.56014329
서울,영등포구,중앙선 침범,126.8820019,37.52357336
서울,영등포구,과속,126.9167962,37.51696312
서울,관악구,안전운전 의무 불이행,126.9097021,37.48378509
서울,관악구,신호위반,126.909848,37.48105471
서울,금천구,신호위반,126.897975,37.46939434
서울,동작구,안전운전 의무 불이행,126.9643514,37.50823792
서울,중랑구,과속,127.0799215,37.57436009
서울,중랑구,신호위반,127.0970658,37.59981081
서울,중랑구,중앙선 침범,127.0934024,37.592263
서울,중랑구,보행자 보호의무 위반,127.0931342,37.60616082
서울,강남구,안전운전 의무 불이행,127.0339317,37.53080546
서울,강동구,안전운전 의무 불이행,127.123831,37.55108203
서울,강동구,안전운전 의무 불이행,127.1363288,37.53026382
서울,송파구,신호위반,127.1196634,37.51481883
서울,송파구,신호위반,127.1031401,37.50971415
서울,구로구,안전운전 의무 불이행,126.8417986,37.4997498
서울,구로구,안전운전 의무 불이행,126.8419783,37.49989502
서울,구로구,보행자 보호의무 위반,126.8925782,37.48089507
서울,서초구,안전운전 의무 불이행,127.0267318,37.48805249
서울,양천구,안전운전 의무 불이행,126.8350866,37.5294477
서울,노원구,안전운전 의무 불이행,127.055337,37.67687864
서울,노원구,안전운전 의무 불이행,127.0600591,37.63383052
서울,노원구,안전운전 의무 불이행,127.0691473,37.63407136
서울,노원구,안전거리 미확보,127.0678994,37.65776297
서울,동작구,안전운전 의무 불이행,126.9819086,37.48280691
서울,중구,과속,126.9982846,37.54699189
서울,용산구,안전운전 의무 불이행,126.9876727,37.54601793
서울,중구,안전운전 의무 불이행,126.972718,37.55574075
서울,용산구,신호위반,126.9914605,37.52501478
서울,용산구,안전운전 의무 불이행,126.9551269,37.52734047
서울,성북구,안전운전 의무 불이행,127.0221506,37.58029657
서울,강북구,안전운전 의무 불이행,127.0105211,37.6457043
서울,동대문구,안전운전 의무 불이행,127.0427882,37.58173935
서울,동대문구,안전운전 의무 불이행,127.0449967,37.57989111
서울,마포구,신호위반,126.9263163,37.54753847
서울,마포구,중앙선 침범,126.9204049,37.54780705
서울,영등포구,신호위반,126.9054582,37.52544239
서울,영등포구,과속,126.9000338,37.50608998
서울,금천구,안전운전 의무 불이행,126.8995285,37.46462504
서울,성동구,안전운전 의무 불이행,127.0372067,37.56859398
서울,성동구,보행자 보호의무 위반,127.0543883,37.53759951
서울,동작구,안전운전 의무 불이행,126.9509654,37.5068064
서울,강남구,안전운전 의무 불이행,127.047329,37.50699867
서울,강남구,신호위반,127.0561677,37.52192263
서울,강남구,안전운전 의무 불이행,127.0367526,37.51022959
서울,강서구,안전운전 의무 불이행,126.7996008,37.57954641
서울,강동구,안전운전 의무 불이행,127.1281123,37.53703446
서울,강동구,안전운전 의무 불이행,127.1262083,37.54659183
서울,송파구,안전거리 미확보,127.1471442,37.49279102
서울,송파구,신호위반,127.1280562,37.51185034
서울,성북구,과속,127.035589,37.5956821
서울,성북구,안전운전 의무 불이행,127.0472846,37.60791371
서울,구로구,안전운전 의무 불이행,126.8493711,37.49929601
서울,양천구,안전운전 의무 불이행,126.8637603,37.53675334
서울,노원구,안전운전 의무 불이행,127.0740665,37.62605828
서울,노원구,안전운전 의무 불이행,127.0721899,37.62724126
서울,노원구,안전운전 의무 불이행,127.0634319,37.61718627
서울,노원구,안전운전 의무 불이행,127.0780865,37.66666899
서울,서초구,중앙선 침범,126.9827272,37.49498875
서울,강남구,기타(운전자법규위반),127.0745147,37.48757625
서울,강남구,안전운전 의무 불이행,127.1004472,37.48847802
서울,중구,안전운전 의무 불이행,127.0022804,37.56577489
서울,종로구,안전운전 의무 불이행,126.9711752,37.56978405
서울,서대문구,안전운전 의무 불이행,126.9521033,37.5956125
서울,용산구,안전운전 의무 불이행,126.9563985,37.53301583
서울,용산구,안전운전 의무 불이행,126.9659394,37.53784554
서울,용산구,안전운전 의무 불이행,126.9465984,37.53434037
서울,강북구,신호위반,127.0107026,37.64568703
서울,동대문구,안전운전 의무 불이행,127.0708053,37.57236236
서울,동대문구,서행 및 일시정지위반,127.0512288,37.58314179
서울,동대문구,중앙선 침범,127.0413664,37.5790388
서울,광진구,안전운전 의무 불이행,127.0941063,37.52101353
서울,마포구,안전운전 의무 불이행,126.9443726,37.55667435
서울,영등포구,과속,126.9217294,37.52435142
서울,금천구,안전운전 의무 불이행,126.8843971,37.46479055
서울,동작구,안전운전 의무 불이행,126.9802245,37.50189118
서울,동작구,안전운전 의무 불이행,126.9653286,37.50447468
서울,중랑구,안전운전 의무 불이행,127.0762204,37.59597919
서울,관악구,보행자 보호의무 위반,126.9138232,37.47748709
서울,관악구,안전운전 의무 불이행,126.9497297,37.48246402
서울,강남구,안전운전 의무 불이행,127.0527586,37.52806603
서울,강남구,안전운전 의무 불이행,127.0256649,37.51901888
서울,강남구,신호위반,127.0544277,37.52526011
서울,강서구,안전운전 의무 불이행,126.850567,37.55189622
서울,강서구,신호위반,126.826902,37.55987576
서울,강서구,신호위반,126.84439,37.55785602
서울,강서구,안전운전 의무 불이행,126.8369218,37.57780605
서울,강동구,안전운전 의무 불이행,127.1527787,37.53898438
서울,송파구,신호위반,127.0703454,37.51044669
서울,송파구,안전거리 미확보,127.1113326,37.49653646
서울,송파구,안전운전 의무 불이행,127.1205502,37.53052064
서울,구로구,안전운전 의무 불이행,126.8802031,37.49476575
서울,구로구,신호위반,126.83573,37.48878243
서울,서초구,과속,127.0084592,37.47836938
서울,서초구,안전운전 의무 불이행,127.0161058,37.51678079
서울,서초구,안전운전 의무 불이행,127.0068569,37.49501082
서울,서초구,신호위반,127.0133181,37.50868417
서울,양천구,안전운전 의무 불이행,126.8363711,37.52626416
서울,양천구,보행자 보호의무 위반,126.8442787,37.52015212
서울,양천구,안전운전 의무 불이행,126.8516806,37.52265367
서울,양천구,안전운전 의무 불이행,126.8323516,37.52520495
서울,노원구,교차로 통행방법 위반,127.0569141,37.62904165
서울,도봉구,안전운전 의무 불이행,127.039474,37.65637552
서울,서초구,안전운전 의무 불이행,126.9811367,37.50413956
서울,서초구,안전운전 의무 불이행,126.9814613,37.47846129
